subbasin,month,mean_delta,std_delta,p10_delta,p90_delta,n_gcm
PEACH SPRINGS,11,-0.12985733969085292,0.1451594448886281,-0.30314762998263806,0.05381182646783067,14
VERDE RIVER,11,-0.24762383914173045,0.26895278888286633,-0.5006564885017158,0.14332908474786302,14
BIG SANDY,11,-0.16529403974795215,0.18644213497383147,-0.321437135011459,0.07241748390219273,14
SACRAMENTO VALLEY,11,-0.14025490263503534,0.18704654697200745,-0.3304216324141224,0.056667121441528884,14
JOSEPH CITY INA,11,-0.0044743436463544044,0.18497013825090558,-0.22452496167837932,0.2648474593688623,14
BILL WILLIAMS,11,-0.14595938383971263,0.23379418947550515,-0.36125967013303706,0.23205883199244182,14
PRESCOTT AMA,11,-0.13075394838829246,0.21073766719015422,-0.3397681306592068,0.15801664388792327,14
LAKE HAVASU,11,-0.06110252675033367,0.15774408998971398,-0.22476760816621166,0.0973819381638564,14
AGUA FRIA,11,-0.21677928015798206,0.32210482969644844,-0.582461446106935,0.2185307374183039,14
UPPER HASSAYAMPA,11,-0.19084116267510534,0.2676105251373998,-0.49279602206249357,0.21574104293419372,14
TONTO CREEK,11,-0.3046501586365756,0.4003614285843977,-0.7713340147682167,0.2975244415303166,14
SALT RIVER,11,-0.24537404185800246,0.41896719808511484,-0.6820992184622114,0.3997749983184138,14
PARKER,11,-0.007155580449415068,0.1526577281796336,-0.15768155853296903,0.25878154918121915,14
BUTLER VALLEY,11,-0.015233357312446466,0.16051428778625088,-0.14446964644870006,0.22147918827088078,14
MCMULLEN VALLEY,11,-0.04651392050030017,0.18215933928850586,-0.2010116439420617,0.20404496797999053,14
PHOENIX AMA,11,-0.03939104044382808,0.2260644289144766,-0.24011637486055223,0.3053511924870483,14
RANEGRAS PLAIN,11,0.003378771172402809,0.15835742455375174,-0.10895716995286503,0.2139867450387565,14
MORENCI,11,-0.1722461041049834,0.42096255657430687,-0.6125993107701183,0.2758729833098849,14
HARQUAHALA INA,11,-0.03926846171791003,0.17018730099197635,-0.18153625474615387,0.1931174628572647,14
SAFFORD,11,-0.017690664706659063,0.3427646096648852,-0.30651096261276967,0.24342719658593703,14
LOWER GILA,11,0.016885502416456408,0.15264754946240217,-0.12890076082497728,0.23346280479904916,14
BONITA CREEK,11,-0.15303754682209122,0.3607929048469019,-0.550819188701579,0.2161262788714368,14
LOWER SAN PEDRO,11,-0.04119501470060443,0.29713397090639626,-0.3350593107154298,0.22600550384298612,14
PINAL AMA,11,0.017090513764424532,0.21472698416265398,-0.17094107813163845,0.32131865046611807,14
DRIPPING SPRING WASH,11,-0.07820489268270972,0.33045366764504885,-0.3776114881670498,0.2907505512844475,14
GILA BEND,11,0.029610657792334034,0.19131678880909636,-0.15801104208541106,0.3289064360256148,14
DONNELLY WASH,11,-0.040117112844716044,0.3139182373365957,-0.3549293334338392,0.39729495581410335,14
DUNCAN VALLEY,11,0.015106621741007645,0.36532372619296444,-0.3020778329487533,0.24609559148602264,14
ARAVAIPA CANYON,11,-0.08535704608886516,0.2934869876289045,-0.32292339309277707,0.16203791957844382,14
YUMA,11,0.017968184737658103,0.1398346812441464,-0.1385744450393107,0.21030066782728812,14
TUCSON AMA,11,-0.031972123766532655,0.29758774521738107,-0.32485670452437637,0.15503641340410773,14
WILLCOX AMA,11,-0.029457797430862555,0.34914508615083045,-0.3375341748818914,0.2792075954855542,14
SAN SIMON WASH,11,-0.006118098862271025,0.22419357232789142,-0.1950876442337986,0.20725406592223866,14
UPPER SAN PEDRO,11,0.01635934157581644,0.32219728471129505,-0.3036028408123075,0.1693484070426072,14
WESTERN MEXICAN DRAINAGE,11,0.003057543992172017,0.15338595855598974,-0.15926382161925143,0.21651802718507807,14
CIENEGA CREEK,11,-0.05532041894306595,0.3484045888266104,-0.4115164325790335,0.13758018432464014,14
DOUGLAS AMA,11,0.054059680057705825,0.3205842032869362,-0.24949409856917126,0.3442557970180745,14
SANTA CRUZ AMA,12,-0.2497250083073958,0.26175164225591535,-0.5438231151707121,0.07640704897895578,14
SAN BERNARDINO VALLEY,12,-0.19539294509495278,0.36331822033309213,-0.7114858055999386,0.16400501938235384,14
SAN RAFAEL,12,-0.2850053327947812,0.30481460382076003,-0.6853384404529992,0.10440360588674011,14
TIGER WASH,12,-0.3322996744666286,0.34000040833125217,-0.5804909115812692,-0.024475213188464674,14
VIRGIN RIVER,12,-0.2129444289265457,0.46686186925239426,-0.5593726490261663,0.2072072208427936,14
SHIVWITS PLATEAU,12,-0.18424893848497995,0.4849476994195825,-0.5140541089255372,0.3082325935577685,14
KANAB PLATEAU,12,-0.1952667769699236,0.4649353378174761,-0.5250537061118862,0.24838322148187975,14
LITTLE COLORADO RIVER PLATEAU,12,-0.12230065125490877,0.2437628155813866,-0.37474804849203236,0.10288534405675111,14
PARIA,12,-0.052048402818978004,0.14308962167644124,-0.19623451510139853,0.17386628858496786,14
GRAND WASH,12,-0.22748589260491597,0.6582311927217321,-0.7091490504467672,0.38612209493039396,14
COCONINO PLATEAU,12,-0.1596075853602321,0.3104616638296169,-0.37234232408039913,0.1849522239207102,14
HUALAPAI VALLEY INA,12,-0.12565970805477888,0.35384369126028375,-0.45584781950545117,0.2922102122720698,14
MEADVIEW,12,-0.10063307103080729,0.37248039436473024,-0.47429161624096483,0.33953321985427376,14
DETRITAL VALLEY,12,-0.10866762128480309,0.29584141210108983,-0.3711538156089607,0.25689949750201957,14
LAKE MOHAVE,12,-0.11064676940933353,0.33526721005181354,-0.42564044334904827,0.23595329415819916,14
PEACH SPRINGS,12,-0.2033865004352499,0.4198912975181975,-0.4644289466987647,0.25544012062434995,14
VERDE RIVER,12,-0.44129288184411114,0.5792076415298599,-0.9097492554946185,0.09367879549256593,14
BIG SANDY,12,-0.3760448951207929,0.5517029871983267,-0.7699765585182413,0.12214490073963535,14
SACRAMENTO VALLEY,12,-0.2562845379874851,0.48415180513013617,-0.592872585325289,0.13979601059152652,14
JOSEPH CITY INA,12,0.016264374789332365,0.18356289668523743,-0.16682826110197446,0.2752542255504725,14
BILL WILLIAMS,12,-0.41538527526876173,0.5704266945802802,-0.8737338025220139,0.04171759804859883,14
PRESCOTT AMA,12,-0.3597019210482606,0.36312887543708133,-0.644140807904663,-0.04542684252421599,14
LAKE HAVASU,12,-0.15417077865948262,0.3395763975108741,-0.4048426459096592,0.1504319725373752,14
AGUA FRIA,12,-0.5265066810963351,0.563357025381112,-0.9361586696025398,-0.00855974897720909,14
UPPER HASSAYAMPA,12,-0.47667666113909946,0.5631583301408571,-0.9059834325793135,-0.07338873680335929,14
TONTO CREEK,12,-0.5811607251956564,0.7628460576922752,-1.3861742532936356,0.05647592080901703,14
SALT RIVER,12,-0.593666167251924,0.6618019005489526,-1.3891446979867919,0.06296238088657781,14
PARKER,12,-0.13541767331075905,0.24663374268162047,-0.29764540329874334,0.09154252174140871,14
BUTLER VALLEY,12,-0.20727863597090246,0.30596514405129605,-0.4557578243126016,-0.004084567332277292,14
MCMULLEN VALLEY,12,-0.26842904888541197,0.30156738647554376,-0.496016231463512,0.0035710678091264506,14
PHOENIX AMA,12,-0.28830916619377434,0.3763831507496117,-0.7340322784603309,0.06456347942495802,14
RANEGRAS PLAIN,12,-0.14396278376731766,0.22628614986150897,-0.3244723590545505,0.08767054246707166,14
MORENCI,12,-0.4697906860462325,0.47588276726162004,-1.0890879797588404,0.08251439283374037,14
HARQUAHALA INA,12,-0.2149078014162395,0.264854434140702,-0.46855064726828477,0.07879264205929179,14
SAFFORD,12,-0.23482326750315546,0.32493417651396184,-0.6897812954863246,0.17408802597139156,14
LOWER GILA,12,-0.17010914434012323,0.20194079968917814,-0.34239586024480123,0.09718117448779971,14
BONITA CREEK,12,-0.4272994230103639,0.5423326349817391,-1.0355044749246678,0.26445938479767206,14
LOWER SAN PEDRO,12,-0.27490131374689747,0.3715863862725156,-0.6784934483958192,0.20995727433402536,14
PINAL AMA,12,-0.15650475252547968,0.23366730523158416,-0.39517384196731536,0.08861008691956182,14
DRIPPING SPRING WASH,12,-0.3681934795680162,0.5140885064463206,-0.9195658292125131,0.27716000919983835,14
GILA BEND,12,-0.18799178934624047,0.25498289630545024,-0.47712368064221916,0.08762285555499774,14
DONNELLY WASH,12,-0.3285910246282359,0.47849450590147746,-0.8890753963596432,0.3175762605626505,14
DUNCAN VALLEY,12,-0.18077804349643653,0.34488557713875617,-0.5926729262562274,0.2920076747082352,14
ARAVAIPA CANYON,12,-0.27383898763845244,0.4314394732678843,-0.7549449628416195,0.2983313661731284,14
YUMA,12,-0.12103340392504136,0.13783232501962514,-0.27982546717451223,0.08098348784073463,14
TUCSON AMA,12,-0.22531115782587505,0.3243518190090952,-0.6487326934637475,0.15905783326934766,14
WILLCOX AMA,12,-0.20357412540514636,0.28857266061387293,-0.5785328321666413,0.17949449861915212,14
SAN SIMON WASH,12,-0.2005913113635626,0.24097255611864307,-0.48132170720868694,0.03151473081244759,14
UPPER SAN PEDRO,12,-0.1441859656574706,0.21500680232181188,-0.43295642087968045,0.11266035390073428,14
WESTERN MEXICAN DRAINAGE,12,-0.1794052675930032,0.17938465270434004,-0.36302402513238413,0.057887436482402486,14
CIENEGA CREEK,12,-0.251739702549588,0.2873294808955821,-0.5816385388276942,0.1294408890599778,14
DOUGLAS AMA,12,-0.0770711241713301,0.20099817030079217,-0.34020205214446186,0.19306012491152802,14
